time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max
69.008,67.684,67684,980.813,14.532607,20.135935,49.938431,292.028415
70.008,68.722,68722,981.627,14.524415,20.135935,49.381375,292.028415
71.009,69.654,69654,980.924,14.557183,20.135935,48.922623,292.028415
72.009,70.648,70648,981.105,14.557183,20.152319,48.136191,292.028415
73.009,71.675,71675,981.732,14.565375,20.135935,47.710207,292.028415
74.009,72.606,72606,981.044,14.589951,20.152319,47.513599,292.028415
75.009,73.570,73570,980.816,14.614527,20.152319,47.448063,292.028415
76.009,74.476,74476,979.829,14.647295,20.152319,47.382527,292.028415
77.009,75.397,75397,979.064,14.680063,20.152319,46.333951,292.028415
78.009,76.326,76326,978.422,14.712831,20.152319,46.235647,292.028415
79.009,77.288,77288,978.212,14.729215,20.152319,45.678591,292.028415
80.010,78.288,78288,978.484,14.737407,20.152319,45.187071,292.028415
81.010,79.206,79206,977.736,14.761983,20.152319,44.695551,292.028415
82.010,80.195,80195,977.871,14.770175,20.152319,44.630015,292.028415
83.010,81.160,81160,977.715,14.786559,20.152319,44.466175,292.028415
84.010,82.055,82055,976.730,14.778367,20.168703,44.630015,292.028415
85.010,82.537,82537,970.910,14.811135,20.185087,47.742975,292.028415
86.010,83.568,83568,971.607,14.811135,20.185087,47.546367,292.028415
87.010,84.584,84584,972.116,14.811135,20.185087,47.448063,292.028415
88.010,85.399,85399,970.329,14.819327,20.185087,48.103423,292.028415
89.010,86.327,86327,969.853,14.843903,20.185087,47.579135,292.028415
90.011,87.246,87246,969.285,14.868479,20.185087,47.480831,292.028415
91.011,88.227,88227,969.413,14.876671,20.185087,47.382527,292.028415
92.011,89.173,89173,969.158,14.893055,20.185087,47.185919,292.028415
93.011,90.165,90165,969.403,14.884863,20.185087,46.366719,292.028415
94.011,90.990,90990,967.866,14.901247,20.185087,47.448063,292.028415
95.011,91.857,91857,966.804,14.909439,20.201471,47.415295,292.028415
96.011,92.542,92542,963.868,14.917631,20.201471,48.136191,292.028415
97.011,93.577,93577,964.601,14.909439,20.201471,47.808511,292.028415
98.011,94.586,94586,965.053,14.909439,20.201471,47.644671,292.028415
99.011,95.182,95182,961.323,14.917631,20.217855,50.003967,292.028415
100.012,95.713,95713,957.019,14.925823,20.234239,51.249151,353.894399
101.012,96.566,96566,955.987,14.925823,20.234239,51.740671,353.894399
102.012,97.609,97609,956.839,14.917631,20.234239,51.675135,353.894399
103.012,98.623,98623,957.394,14.917631,20.234239,51.576831,353.894399
104.012,99.652,99652,958.081,14.909439,20.234239,51.478527,353.894399
104.388,100.000,100000,957.963,14.917631,20.234239,51.412991,353.894399
