time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
13,43.339,120098.000,9237.124,6.767,9.496,13.078,91.475,0.000,0.000,0.000,43.338,105427.402,8108.751,5.811,7.982,11.218,62.120,0.000,0.000,0.000,43.340,134768.598,10365.497,7.724,11.010,14.937,120.830,0.000,0.000,0.000
14,46.673,129592.600,9255.359,6.745,9.470,13.030,95.683,0.000,0.000,0.000,46.672,114254.930,8160.005,5.821,7.983,11.246,62.369,0.000,0.000,0.000,46.675,144930.270,10350.713,7.669,10.957,14.814,128.996,0.000,0.000,0.000
15,50.007,139003.600,9265.668,6.727,9.439,13.020,96.823,0.000,0.000,0.000,50.005,122926.424,8194.024,5.817,7.993,11.316,62.130,0.000,0.000,0.000,50.009,155080.776,10337.312,7.638,10.884,14.725,131.516,0.000,0.000,0.000
16,53.341,148388.800,9273.047,6.711,9.413,13.011,98.802,0.000,0.000,0.000,53.339,131674.925,8228.577,5.816,7.995,11.354,61.199,0.000,0.000,0.000,53.342,165102.675,10317.516,7.606,10.830,14.668,136.405,0.000,0.000,0.000
17,56.674,158014.400,9293.730,6.686,9.401,12.979,98.946,0.000,0.000,0.000,56.672,140391.796,8257.256,5.798,7.981,11.331,61.108,0.000,0.000,0.000,56.676,175637.004,10330.203,7.574,10.821,14.628,136.785,0.000,0.000,0.000
18,60.008,167616.400,9310.789,6.664,9.373,12.965,99.523,0.000,0.000,0.000,60.006,149306.375,8293.705,5.796,7.980,11.375,60.740,0.000,0.000,0.000,60.010,185926.425,10327.873,7.533,10.767,14.554,138.306,0.000,0.000,0.000
19,63.342,177197.200,9324.929,6.649,9.344,12.935,99.523,0.000,0.000,0.000,63.340,157956.534,8312.379,5.782,7.956,11.379,60.740,0.000,0.000,0.000,63.343,196437.866,10337.479,7.515,10.731,14.492,138.306,0.000,0.000,0.000
20,66.675,186683.200,9332.925,6.634,9.336,12.902,100.008,0.000,0.000,0.000,66.674,166829.998,8340.401,5.785,7.974,11.380,60.446,0.000,0.000,0.000,66.677,206536.402,10325.450,7.483,10.697,14.424,139.569,0.000,0.000,0.000
21,70.009,196151.000,9339.303,6.622,9.331,12.894,100.008,0.000,0.000,0.000,70.007,175604.880,8361.051,5.783,8.003,11.400,60.446,0.000,0.000,0.000,70.011,216697.120,10317.555,7.462,10.659,14.388,139.569,0.000,0.000,0.000
22,73.343,205470.400,9338.348,6.613,9.344,12.914,100.008,0.000,0.000,0.000,73.341,184294.591,8375.936,5.783,8.036,11.462,60.446,0.000,0.000,0.000,73.345,226646.209,10300.760,7.444,10.651,14.366,139.569,0.000,0.000,0.000
23,76.677,214893.800,9341.995,6.602,9.332,12.904,100.598,0.000,0.000,0.000,76.675,193330.801,8404.609,5.794,8.047,11.500,60.060,0.000,0.000,0.000,76.678,236456.799,10279.380,7.410,10.618,14.308,141.135,0.000,0.000,0.000
24,80.010,224287.200,9344.102,6.597,9.311,12.891,100.834,0.000,0.000,0.000,80.009,202141.196,8421.479,5.799,8.027,11.506,59.898,0.000,0.000,0.000,80.012,246433.204,10266.725,7.395,10.595,14.276,141.769,0.000,0.000,0.000
25,83.344,233787.800,9350.306,6.590,9.278,12.871,101.856,0.000,0.000,0.000,83.342,210989.626,8438.512,5.797,8.011,11.512,59.111,0.000,0.000,0.000,83.346,256585.974,10262.101,7.384,10.546,14.231,144.601,0.000,0.000,0.000
26,86.678,243211.400,9353.088,6.586,9.262,12.868,101.856,0.000,0.000,0.000,86.676,219625.036,8446.053,5.795,7.991,11.512,59.111,0.000,0.000,0.000,86.679,266797.764,10260.123,7.376,10.532,14.224,144.601,0.000,0.000,0.000
27,90.012,252630.000,9355.445,6.578,9.255,12.883,101.856,0.000,0.000,0.000,90.011,228213.932,8451.299,5.788,7.979,11.520,59.111,0.000,0.000,0.000,90.013,277046.068,10259.592,7.368,10.532,14.246,144.601,0.000,0.000,0.000
28,93.345,261957.400,9354.399,6.577,9.242,12.870,101.856,0.000,0.000,0.000,93.344,236828.511,8457.063,5.782,7.999,11.535,59.111,0.000,0.000,0.000,93.347,287086.289,10251.735,7.371,10.486,14.204,144.601,0.000,0.000,0.000
29,96.679,271202.000,9350.567,6.576,9.237,12.863,101.856,0.000,0.000,0.000,96.678,245278.730,8456.791,5.779,8.006,11.541,59.111,0.000,0.000,0.000,96.681,297125.270,10244.343,7.373,10.469,14.185,144.601,0.000,0.000,0.000
30,100.000,280545.200,9350.285,6.574,9.232,12.858,101.856,0.000,0.000,0.000,100.000,253868.930,8461.204,5.779,8.003,11.560,59.111,0.000,0.000,0.000,100.000,307221.470,10239.365,7.369,10.462,14.156,144.601,0.000,0.000,0.000
