time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
19,63.342,46483.600,2446.169,3.224,4.658,6.549,87.609,0.000,0.000,0.000,63.338,42951.238,2260.338,3.144,3.883,4.321,66.451,0.000,0.000,0.000,63.346,50015.962,2632.000,3.304,5.433,8.776,108.766,0.000,0.000,0.000
20,66.676,48892.600,2444.291,3.225,4.656,6.536,99.484,0.000,0.000,0.000,66.672,45247.520,2262.123,3.144,3.886,4.327,82.617,0.000,0.000,0.000,66.679,52537.680,2626.458,3.306,5.426,8.745,116.351,0.000,0.000,0.000
21,70.010,51093.400,2432.680,3.225,4.653,6.527,101.856,0.000,0.000,0.000,70.005,47651.957,2268.866,3.146,3.894,4.349,79.220,0.000,0.000,0.000,70.014,54534.843,2596.494,3.305,5.411,8.706,124.492,0.000,0.000,0.000
22,73.344,53306.000,2422.657,3.226,4.647,6.529,101.856,0.000,0.000,0.000,73.339,49987.884,2271.875,3.147,3.912,4.411,79.220,0.000,0.000,0.000,73.349,56624.116,2573.440,3.305,5.381,8.647,124.492,0.000,0.000,0.000
23,76.678,55542.800,2414.559,3.225,4.637,6.517,101.856,0.000,0.000,0.000,76.672,52156.581,2267.341,3.147,3.915,4.419,79.220,0.000,0.000,0.000,76.683,58929.019,2561.776,3.302,5.360,8.615,124.492,0.000,0.000,0.000
24,80.012,57757.600,2406.221,3.225,4.631,6.509,101.856,0.000,0.000,0.000,80.006,54258.248,2260.394,3.149,3.932,4.447,79.220,0.000,0.000,0.000,80.017,61256.952,2552.048,3.301,5.329,8.570,124.492,0.000,0.000,0.000
25,83.345,59965.200,2398.262,3.226,4.626,6.506,101.856,0.000,0.000,0.000,83.339,56246.237,2249.459,3.152,3.944,4.481,79.220,0.000,0.000,0.000,83.351,63684.163,2547.066,3.301,5.307,8.531,124.492,0.000,0.000,0.000
26,86.679,62199.600,2391.948,3.226,4.617,6.500,101.856,0.000,0.000,0.000,86.673,58176.900,2237.160,3.153,3.958,4.508,79.220,0.000,0.000,0.000,86.686,66222.300,2546.736,3.299,5.276,8.492,124.492,0.000,0.000,0.000
27,90.013,64404.400,2385.004,3.228,4.612,6.484,101.856,0.000,0.000,0.000,90.006,60019.557,2222.520,3.154,3.972,4.534,79.220,0.000,0.000,0.000,90.020,68789.243,2547.488,3.301,5.253,8.434,124.492,0.000,0.000,0.000
28,93.347,66632.800,2379.399,3.227,4.605,6.480,101.856,0.000,0.000,0.000,93.340,61856.023,2208.707,3.155,3.989,4.586,79.220,0.000,0.000,0.000,93.354,71409.577,2550.091,3.300,5.220,8.373,124.492,0.000,0.000,0.000
29,96.681,68795.400,2371.911,3.228,4.602,6.513,101.856,0.000,0.000,0.000,96.673,63699.881,2196.101,3.156,4.017,4.684,79.220,0.000,0.000,0.000,96.689,73890.919,2547.721,3.300,5.187,8.342,124.492,0.000,0.000,0.000
30,100.000,71061.800,2368.383,3.226,4.593,6.501,101.856,0.000,0.000,0.000,100.000,65480.571,2182.233,3.153,4.026,4.700,79.220,0.000,0.000,0.000,100.000,76643.029,2554.534,3.299,5.160,8.302,124.492,0.000,0.000,0.000
