time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
21,70.009,1849206.600,88045.759,0.001,3.882,9.558,83.087,1651783.200,198279.000,0.893,70.008,1807091.176,86041.330,0.001,3.833,9.215,67.084,1613899.967,193913.736,0.893,70.010,1891322.024,90050.188,0.001,3.932,9.902,99.089,1689666.433,202644.264,0.893
22,73.343,1942016.000,88261.569,0.001,3.865,9.555,83.087,1735070.000,207761.200,0.893,73.343,1897734.421,86249.788,0.001,3.815,9.224,67.084,1695364.564,203193.394,0.893,73.344,1986297.579,90273.349,0.001,3.916,9.886,99.089,1774775.436,212329.006,0.893
23,76.677,2035527.200,88489.287,0.001,3.851,9.549,83.087,1819130.600,217333.200,0.893,76.676,1989847.224,86504.360,0.001,3.804,9.213,67.084,1778151.053,212604.773,0.893,76.678,2081207.176,90474.214,0.001,3.898,9.885,99.089,1860110.147,222061.627,0.893
24,80.011,2128828.800,88689.100,0.001,3.839,9.539,83.087,1902695.800,226959.200,0.893,80.009,2081502.018,86718.617,0.001,3.796,9.204,67.084,1860212.147,222055.523,0.893,80.012,2176155.582,90659.582,0.001,3.883,9.873,99.089,1945179.453,231862.877,0.894
25,83.345,2222991.400,88907.340,0.001,3.826,9.529,83.087,1987351.200,236508.200,0.894,83.344,2171854.951,86863.022,0.001,3.778,9.187,67.084,1941383.655,231268.575,0.894,83.346,2274127.849,90951.659,0.001,3.874,9.871,99.089,2033318.745,241747.825,0.894
26,86.678,2316522.400,89084.784,0.001,3.813,9.521,83.087,2071261.800,245932.200,0.894,86.677,2264045.824,87067.551,0.001,3.766,9.186,67.084,2024122.523,240621.830,0.894,86.680,2368998.976,91102.018,0.001,3.859,9.856,99.089,2118401.077,251242.570,0.894
27,90.013,2411208.200,89291.663,0.001,3.798,9.511,83.087,2156605.600,255503.200,0.894,90.011,2358106.563,87325.768,0.001,3.751,9.173,67.084,2109067.217,250044.232,0.894,90.014,2464309.837,91257.558,0.001,3.844,9.849,99.089,2204143.983,260962.168,0.894
28,93.346,2505301.200,89462.759,0.001,3.783,9.508,83.087,2241206.000,265086.800,0.894,93.345,2448289.026,87427.373,0.001,3.740,9.169,67.084,2189895.953,259347.008,0.894,93.347,2562313.374,91498.145,0.001,3.826,9.846,99.089,2292516.047,270826.592,0.894
29,96.680,2601940.000,89709.888,0.001,3.767,9.499,83.087,2328119.000,274788.800,0.894,96.678,2543221.590,87685.833,0.001,3.724,9.163,67.084,2275415.529,268823.579,0.894,96.681,2660658.410,91733.944,0.001,3.810,9.836,99.089,2380822.471,280754.021,0.895
30,100.000,2690489.400,89670.874,0.001,3.752,9.519,83.087,2407646.400,283729.600,0.895,100.000,2627052.823,87556.991,0.001,3.711,9.190,67.084,2350564.258,277275.406,0.894,100.000,2753925.977,91784.757,0.001,3.792,9.848,99.089,2464728.542,290183.794,0.895
