time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
12,40.055,20088112.000,1671659.825,0.001,0.001,0.001,227.816,20120565.800,1074.200,1.000,39.981,17226938.029,1433922.500,0.001,0.001,0.000,50.261,17270298.451,1055.925,1.000,40.129,22949285.971,1909397.151,0.001,0.001,0.001,405.371,22970833.149,1092.475,1.000
13,43.391,21718040.000,1668372.189,0.001,0.001,0.001,227.816,21755241.400,1074.200,1.000,43.318,18406015.371,1414244.425,0.001,0.001,0.000,50.261,18445186.095,1055.925,1.000,43.464,25030064.629,1922499.953,0.001,0.001,0.001,405.371,25065296.705,1092.475,1.000
14,46.725,23333893.400,1664591.827,0.001,0.001,0.001,227.816,23381622.200,1074.200,1.000,46.652,19451185.262,1387987.817,0.001,0.001,0.000,50.261,19479301.787,1055.925,1.000,46.798,27216601.538,1941195.837,0.001,0.001,0.001,405.371,27283942.613,1092.475,1.000
15,50.059,24895103.200,1657689.613,0.001,0.001,0.001,227.816,24922215.600,1074.200,1.000,49.986,20462872.998,1362925.448,0.001,0.001,0.000,50.261,20499032.331,1055.925,1.000,50.131,29327333.402,1952453.778,0.001,0.001,0.001,405.371,29345398.869,1092.475,1.000
16,53.403,26511322.400,1654757.959,0.001,0.001,0.001,227.816,26539532.400,1074.200,1.000,53.334,21454463.039,1339400.771,0.001,0.001,0.000,50.261,21479775.962,1055.925,1.000,53.472,31568181.761,1970115.147,0.001,0.001,0.001,405.371,31599288.838,1092.475,1.000
17,56.737,27941653.800,1641537.287,0.001,0.001,0.001,227.816,27969702.000,1074.200,1.000,56.669,22432966.301,1318236.088,0.001,0.001,0.000,50.261,22455581.635,1055.925,1.000,56.806,33450341.299,1964838.486,0.001,0.001,0.001,405.371,33483822.365,1092.475,1.000
18,60.072,29234345.600,1622141.014,0.001,0.001,0.001,250.387,29296827.000,1074.200,1.000,60.003,23199816.126,1287719.423,0.001,0.001,0.000,100.041,23243948.062,1055.925,1.000,60.140,35268875.074,1956562.605,0.001,0.001,0.001,400.733,35349705.938,1092.475,1.000
19,63.407,30537061.000,1605301.824,0.001,0.001,0.001,250.387,30580936.200,1074.200,1.000,63.339,24032929.600,1263862.154,0.001,0.001,0.000,100.041,24074829.949,1055.925,1.000,63.475,37041192.400,1946741.494,0.001,0.001,0.001,400.733,37087042.451,1092.475,1.000
20,66.741,31638113.000,1580087.857,0.001,0.001,0.001,250.387,31676669.400,1074.200,1.000,66.672,24800062.416,1239134.435,0.001,0.001,0.000,100.041,24827794.533,1055.925,1.000,66.810,38476163.584,1921041.278,0.001,0.001,0.001,400.733,38525544.267,1092.475,1.000
21,70.076,32841200.600,1562106.053,0.001,0.001,0.001,250.387,32880581.000,1074.200,1.000,70.003,25444482.674,1210913.125,0.001,0.001,0.000,100.041,25467345.774,1055.925,1.000,70.148,40237918.526,1913298.982,0.001,0.001,0.001,400.733,40293816.226,1092.475,1.000
22,73.411,34035398.800,1545345.402,0.001,0.001,0.001,250.387,34081689.000,1074.200,1.000,73.340,26015298.315,1181860.537,0.001,0.001,0.000,100.041,26062636.287,1055.925,1.000,73.482,42055499.285,1908830.266,0.001,0.001,0.001,400.733,42100741.713,1092.475,1.000
23,76.932,35111037.400,1522446.570,0.001,0.001,0.001,465.214,35158474.600,1074.200,1.000,76.424,26220987.596,1130828.229,0.001,0.001,0.000,-91.497,26264373.125,1055.925,1.000,77.441,44001087.204,1914064.912,0.001,0.001,0.001,1021.924,44052576.075,1092.475,1.000
24,80.267,36302350.200,1508669.432,0.001,0.001,0.001,465.214,36344067.000,1074.200,1.000,79.757,26786313.550,1107500.662,0.001,0.001,0.000,-91.497,26823473.930,1055.925,1.000,80.778,45818386.850,1909838.202,0.001,0.001,0.001,1021.924,45864660.070,1092.475,1.000
25,83.603,37527558.400,1497313.878,0.001,0.001,0.001,465.214,37562879.600,1074.200,1.000,83.094,27498170.159,1091849.974,0.001,0.001,0.000,-91.497,27539468.183,1055.925,1.000,84.112,47556946.641,1902777.782,0.001,0.001,0.001,1021.924,47586291.017,1092.475,1.000
26,86.938,38711225.200,1485263.481,0.001,0.001,0.001,465.214,38751132.200,1074.200,1.000,86.427,28156215.317,1075309.993,0.001,0.001,0.000,-91.497,28176037.070,1055.925,1.000,87.448,49266235.083,1895216.970,0.001,0.001,0.001,1021.924,49326227.330,1092.475,1.000
27,90.275,39993707.800,1477697.856,0.001,0.001,0.001,465.214,40022176.800,1074.200,1.000,89.763,28906394.056,1063388.721,0.001,0.001,0.000,-91.497,28942372.793,1055.925,1.000,90.787,51081021.544,1892006.991,0.001,0.001,0.001,1021.924,51101980.807,1092.475,1.000
28,93.656,41150990.000,1465385.407,0.001,0.001,0.001,465.214,41193520.000,1074.200,1.000,93.155,29508869.430,1047388.783,0.001,0.001,0.000,-91.497,29531724.799,1055.925,1.000,94.157,52793110.570,1883382.032,0.001,0.001,0.001,1021.924,52855315.201,1092.475,1.000
29,96.992,42277229.400,1453668.637,0.001,0.001,0.001,465.502,42320904.600,1074.200,1.000,96.494,30332398.883,1039662.258,0.001,0.001,0.000,-90.957,30371357.825,1055.925,1.000,97.491,54222059.917,1867675.017,0.001,0.001,0.001,1021.961,54270451.375,1092.475,1.000
30,100.000,43372946.200,1441752.590,0.001,0.001,0.001,465.502,43419392.000,1074.200,1.000,100.000,31060176.535,1029310.882,0.001,0.001,0.000,-90.957,31102474.265,1055.925,1.000,100.000,55685715.865,1854194.298,0.001,0.001,0.001,1021.961,55736309.735,1092.475,1.000
