time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
19,63.398,34549260.800,1816550.407,0.001,0.001,0.001,176.108,34558283.200,1002.800,1.000,63.350,29940566.708,1573810.569,0.001,0.001,0.001,29.075,29956898.321,1001.761,1.000,63.446,39157954.892,2059290.245,0.001,0.001,0.001,323.141,39159668.079,1003.839,1.000
20,66.735,36153375.200,1805859.102,0.001,0.001,0.001,177.118,36159661.800,1002.800,1.000,66.688,30936495.638,1544751.578,0.001,0.001,0.001,30.711,30943508.106,1001.761,1.000,66.782,41370254.762,2066966.626,0.001,0.001,0.001,323.524,41375815.494,1003.839,1.000
21,70.070,37756385.600,1796171.550,0.001,0.001,0.001,177.118,37768998.200,1002.800,1.000,70.024,31903458.445,1517233.885,0.001,0.001,0.001,30.711,31913492.449,1001.761,1.000,70.115,43609312.755,2075109.215,0.001,0.001,0.001,323.524,43624503.951,1003.839,1.000
22,73.403,39346628.200,1786818.730,0.001,0.001,0.001,177.118,39356190.800,1002.800,1.000,73.357,32873306.623,1492343.721,0.001,0.001,0.001,30.711,32881407.250,1001.761,1.000,73.449,45819949.777,2081293.738,0.001,0.001,0.001,323.524,45830974.350,1003.839,1.000
23,76.739,40935296.600,1778161.417,0.001,0.001,0.001,177.118,40940160.200,1002.800,1.000,76.694,33804633.856,1467944.653,0.001,0.001,0.001,30.711,33807398.514,1001.761,1.000,76.784,48065959.344,2088378.181,0.001,0.001,0.001,323.524,48072921.886,1003.839,1.000
24,80.074,42538750.400,1770856.452,0.001,0.001,0.001,177.118,42548621.200,1002.800,1.000,80.030,34785637.881,1447659.902,0.001,0.001,0.001,30.711,34793323.620,1001.761,1.000,80.118,50291862.919,2094053.002,0.001,0.001,0.001,323.524,50303918.780,1003.839,1.000
25,83.408,44143870.600,1764215.012,0.001,0.001,0.001,181.731,44148404.200,1002.800,1.000,83.364,35735936.299,1427773.879,0.001,0.001,0.001,37.634,35735818.704,1001.761,1.000,83.452,52551804.901,2100656.145,0.001,0.001,0.001,325.828,52560989.696,1003.839,1.000
26,86.744,45757094.000,1758365.044,0.001,0.001,0.001,181.731,45765534.400,1002.800,1.000,86.697,36694694.116,1409691.625,0.001,0.001,0.001,37.634,36705615.013,1001.761,1.000,86.790,54819493.884,2107038.463,0.001,0.001,0.001,325.828,54825453.787,1003.839,1.000
27,90.077,47355692.200,1752450.476,0.001,0.001,0.001,181.731,47364675.600,1002.800,1.000,90.031,37628368.568,1392065.661,0.001,0.001,0.001,37.634,37643190.612,1001.761,1.000,90.124,57083015.832,2112835.290,0.001,0.001,0.001,325.828,57086160.588,1003.839,1.000
28,93.412,48981134.400,1747894.595,0.001,0.001,0.001,181.731,48985394.000,1002.800,1.000,93.366,38573280.231,1376109.147,0.001,0.001,0.001,37.634,38574049.520,1001.761,1.000,93.458,59388988.569,2119680.042,0.001,0.001,0.001,325.828,59396738.480,1003.839,1.000
29,96.747,50621249.200,1744158.083,0.001,0.001,0.001,181.731,50635553.800,1002.800,1.000,96.698,39542124.518,1362025.755,0.001,0.001,0.001,37.634,39555967.600,1001.761,1.000,96.796,61700373.882,2126290.412,0.001,0.001,0.001,325.828,61715140.000,1003.839,1.000
30,100.000,52208233.000,1738903.239,0.001,0.001,0.001,181.731,52216457.800,1002.800,1.000,100.000,40443830.199,1346661.842,0.001,0.001,0.001,37.634,40453886.745,1001.761,1.000,100.000,63972635.801,2131144.637,0.001,0.001,0.001,325.828,63979028.855,1003.839,1.000
