time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
12,40.022,23779246.400,1980493.451,0.001,0.001,0.001,41.707,23789580.800,1018.200,1.000,40.013,22531925.318,1876932.471,0.001,0.001,0.001,15.431,22532401.777,1016.581,1.000,40.032,25026567.482,2084054.431,0.001,0.001,0.001,67.983,25046759.823,1019.819,1.000
13,43.356,25798352.400,1983420.246,0.001,0.001,0.001,41.707,25804687.600,1018.200,1.000,43.346,24466127.302,1881339.827,0.001,0.001,0.001,15.431,24470203.875,1016.581,1.000,43.366,27130577.498,2085500.664,0.001,0.001,0.001,67.983,27139171.325,1019.819,1.000
14,46.690,27758870.000,1981772.345,0.001,0.001,0.001,41.707,27765330.600,1018.200,1.000,46.680,26216644.939,1871995.909,0.001,0.001,0.000,15.431,26225269.818,1016.581,1.000,46.700,29301095.061,2091548.782,0.001,0.001,0.001,67.983,29305391.382,1019.819,1.000
15,50.024,29781362.400,1984473.838,0.001,0.001,0.001,41.707,29786140.600,1018.200,1.000,50.014,28120371.232,1874095.017,0.001,0.001,0.000,15.431,28126229.561,1016.581,1.000,50.033,31442353.568,2094852.660,0.001,0.001,0.001,67.983,31446051.639,1019.819,1.000
16,53.358,31820746.200,1987851.247,0.001,0.001,0.001,41.707,31833913.800,1018.200,1.000,53.348,30008199.898,1874901.578,0.001,0.001,0.000,15.431,30011606.234,1016.581,1.000,53.369,33633292.502,2100800.917,0.001,0.001,0.001,67.983,33656221.366,1019.819,1.000
17,56.693,33779256.800,1986070.786,0.001,0.001,0.001,41.707,33785728.400,1018.200,1.000,56.681,31619775.897,1859362.090,0.001,0.001,0.000,15.431,31625108.079,1016.581,1.000,56.705,35938737.703,2112779.481,0.001,0.001,0.001,67.983,35946348.721,1019.819,1.000
18,60.028,35747466.400,1985037.897,0.001,0.001,0.001,41.707,35762705.600,1018.200,1.000,60.016,33289406.318,1848828.521,0.001,0.001,0.000,15.431,33296311.701,1016.581,1.000,60.040,38205526.482,2121247.272,0.001,0.001,0.001,67.983,38229099.499,1019.819,1.000
19,63.362,37747864.000,1985810.401,0.001,0.001,0.001,41.707,37756525.400,1018.200,1.000,63.350,34981357.650,1840525.256,0.001,0.001,0.000,15.431,34987973.220,1016.581,1.000,63.375,40514370.350,2131095.546,0.001,0.001,0.001,67.983,40525077.580,1019.819,1.000
20,66.696,39667737.000,1982505.440,0.001,0.001,0.001,41.707,39676675.400,1018.200,1.000,66.683,36439737.755,1821419.985,0.001,0.001,0.000,15.431,36443823.676,1016.581,1.000,66.709,42895736.245,2143590.895,0.001,0.001,0.001,67.983,42909527.124,1019.819,1.000
21,70.032,41554773.400,1977894.114,0.001,0.001,0.001,41.707,41562407.000,1018.200,1.000,70.020,37748687.153,1796957.205,0.001,0.001,0.000,15.431,37754219.227,1016.581,1.000,70.044,45360859.647,2158831.024,0.001,0.001,0.001,67.983,45370594.773,1019.819,1.000
22,73.365,43533245.800,1977908.815,0.001,0.001,0.001,41.707,43539766.600,1018.200,1.000,73.353,39268336.850,1784339.024,0.001,0.001,0.000,15.431,39270009.776,1016.581,1.000,73.377,47798154.750,2171478.605,0.001,0.001,0.001,67.983,47809523.424,1019.819,1.000
23,76.701,45484653.200,1976700.552,0.001,0.001,0.001,41.707,45491673.400,1018.200,1.000,76.687,40757906.485,1771514.371,0.001,0.001,0.000,15.431,40759276.799,1016.581,1.000,76.714,50211399.915,2181886.732,0.001,0.001,0.001,67.983,50224070.001,1019.819,1.000
24,80.037,47428022.600,1975250.550,0.001,0.001,0.001,41.707,47436980.200,1018.200,1.000,80.021,42338007.792,1763504.902,0.001,0.001,0.000,15.431,42343952.698,1016.581,1.000,80.052,52518037.408,2186996.197,0.001,0.001,0.001,67.983,52530007.702,1019.819,1.000
25,83.371,49355194.800,1973302.152,0.001,0.001,0.001,41.707,49366818.600,1018.200,1.000,83.355,43693813.323,1747184.963,0.001,0.001,0.000,15.431,43702394.692,1016.581,1.000,83.387,55016576.277,2199419.341,0.001,0.001,0.001,67.983,55031242.508,1019.819,1.000
26,86.704,51332793.200,1973460.979,0.001,0.001,0.001,41.707,51338508.400,1018.200,1.000,86.689,45321929.099,1742601.362,0.001,0.001,0.000,15.431,45324880.343,1016.581,1.000,86.720,57343657.301,2204320.596,0.001,0.001,0.001,67.983,57352136.457,1019.819,1.000
27,90.042,53251667.600,1971345.493,0.001,0.001,0.001,41.707,53258156.200,1018.200,1.000,90.024,46952621.933,1738399.250,0.001,0.001,0.000,15.431,46958452.310,1016.581,1.000,90.060,59550713.267,2204291.736,0.001,0.001,0.001,67.983,59557860.090,1019.819,1.000
28,93.376,55291193.600,1973774.522,0.001,0.001,0.001,41.707,55298577.800,1018.200,1.000,93.358,48904991.695,1746033.701,0.001,0.001,0.000,15.431,48911233.931,1016.581,1.000,93.394,61677395.505,2201515.343,0.001,0.001,0.001,67.983,61685921.669,1019.819,1.000
29,96.710,57342183.000,1976413.166,0.001,0.001,0.001,41.707,57348791.000,1018.200,1.000,96.692,50926407.978,1755522.523,0.001,0.001,0.000,15.431,50934424.715,1016.581,1.000,96.728,63757958.022,2197303.809,0.001,0.001,0.001,67.983,63763157.285,1019.819,1.000
30,100.000,59319512.200,1976423.001,0.001,0.001,0.001,41.707,59325744.000,1018.200,1.000,100.000,52863970.396,1761581.550,0.001,0.001,0.000,15.431,52866535.078,1016.581,1.000,100.000,65775054.004,2191264.452,0.001,0.001,0.001,67.983,65784952.922,1019.819,1.000
