time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
11,36.672,28432.600,2584.405,1.631,3.473,5.009,77.116,12671.000,15770.000,0.445,36.671,25734.299,2339.149,1.534,3.206,3.202,60.220,11314.734,14431.214,0.440,36.673,31130.901,2829.662,1.728,3.739,6.817,94.013,14027.266,17108.786,0.451
12,40.006,31357.000,2612.708,1.615,3.466,4.959,77.116,14134.200,17231.400,0.450,40.005,28344.356,2361.691,1.515,3.193,3.257,60.220,12600.915,15753.874,0.445,40.006,34369.644,2863.726,1.715,3.740,6.660,94.013,15667.485,18708.926,0.456
13,43.339,34222.200,2632.098,1.602,3.467,4.942,77.116,15572.000,18660.600,0.455,43.339,30977.312,2382.513,1.508,3.182,3.309,60.220,13966.471,17019.238,0.451,43.340,37467.088,2881.683,1.697,3.752,6.575,94.013,17177.529,20301.962,0.459
14,46.673,37089.000,2648.834,1.592,3.466,4.905,77.116,16992.400,20104.800,0.458,46.673,33592.703,2399.123,1.499,3.173,3.372,60.220,15286.531,18315.429,0.455,46.674,40585.297,2898.544,1.685,3.759,6.438,94.013,18698.269,21894.171,0.461
15,50.007,39820.000,2654.283,1.586,3.475,4.941,77.116,18344.800,21489.400,0.460,50.007,35948.568,2396.222,1.492,3.169,3.469,60.220,16426.077,19530.630,0.457,50.008,43691.432,2912.345,1.681,3.782,6.414,94.013,20263.523,23448.170,0.464
16,53.341,42379.600,2648.346,1.582,3.495,5.031,77.116,19619.000,22775.600,0.463,53.340,37956.066,2371.908,1.483,3.158,3.565,60.220,17421.472,20554.952,0.459,53.342,46803.134,2924.783,1.680,3.831,6.497,94.013,21816.528,24996.248,0.466
17,56.675,44993.400,2646.291,1.578,3.509,5.103,77.116,20899.000,24100.800,0.464,56.674,40164.855,2362.288,1.478,3.157,3.594,60.220,18497.704,21674.296,0.461,56.676,49821.945,2930.295,1.678,3.861,6.612,94.013,23300.296,26527.304,0.468
18,60.009,47808.000,2655.616,1.572,3.508,5.112,77.116,22303.800,25512.000,0.466,60.008,42801.970,2377.538,1.475,3.161,3.639,60.220,19817.099,22993.445,0.463,60.010,52814.030,2933.694,1.668,3.856,6.585,94.013,24790.501,28030.555,0.470
19,63.343,50643.600,2665.062,1.563,3.509,5.106,77.116,23729.600,26921.800,0.468,63.342,45375.682,2387.829,1.470,3.165,3.636,60.220,21108.291,24274.255,0.465,63.344,55911.518,2942.296,1.657,3.854,6.577,94.013,26350.909,29569.345,0.471
20,66.677,53504.000,2674.807,1.557,3.508,5.087,77.116,25158.400,28355.600,0.470,66.675,47969.545,2398.116,1.464,3.167,3.653,60.220,22377.679,25600.479,0.466,66.678,59038.455,2951.498,1.651,3.848,6.521,94.013,27939.121,31110.721,0.473
21,70.010,56440.600,2687.255,1.549,3.503,5.058,77.116,26646.600,29801.600,0.472,70.009,50695.185,2413.695,1.459,3.170,3.669,60.220,23738.374,26963.780,0.468,70.011,62186.015,2960.815,1.639,3.836,6.447,94.013,29554.826,32639.420,0.475
22,73.344,59273.200,2693.841,1.544,3.503,5.027,77.116,28052.800,31230.200,0.473,73.343,53435.772,2428.539,1.459,3.176,3.716,60.220,25113.510,28332.363,0.470,73.345,65110.628,2959.144,1.629,3.830,6.338,94.013,30992.090,34128.037,0.476
23,76.678,62171.200,2702.697,1.537,3.500,5.023,77.116,29532.200,32648.200,0.475,76.677,56157.630,2441.277,1.453,3.179,3.767,60.220,26497.453,29670.573,0.472,76.680,68184.770,2964.118,1.620,3.822,6.279,94.013,32566.947,35625.827,0.478
24,80.012,65072.000,2710.930,1.530,3.496,5.025,77.116,30989.200,34091.200,0.476,80.011,58969.349,2456.682,1.451,3.180,3.826,60.220,27932.783,31044.240,0.474,80.013,71174.651,2965.178,1.608,3.811,6.224,94.013,34045.617,37138.160,0.478
25,83.346,67876.600,2714.659,1.526,3.497,5.021,77.116,32396.600,35489.400,0.477,83.344,61616.046,2464.258,1.447,3.187,3.884,60.220,29250.142,32378.888,0.475,83.347,74137.154,2965.060,1.604,3.807,6.159,94.013,35543.058,38599.912,0.480
26,86.679,70756.200,2720.991,1.521,3.494,5.008,77.116,33835.200,36930.600,0.478,86.678,64479.966,2479.617,1.447,3.195,3.920,60.220,30696.148,33794.041,0.476,86.681,77032.434,2962.366,1.595,3.794,6.096,94.013,36974.252,40067.159,0.480
27,90.013,73610.200,2725.906,1.516,3.493,5.008,77.116,35266.600,38352.400,0.479,90.012,67277.332,2491.372,1.447,3.202,3.961,60.220,32118.738,35165.078,0.477,90.015,79943.068,2960.440,1.585,3.784,6.056,94.013,38414.462,41539.722,0.481
28,93.347,76527.200,2732.711,1.511,3.487,4.995,77.116,36706.600,39829.200,0.480,93.346,70106.341,2503.417,1.445,3.204,3.981,60.220,33508.168,36606.192,0.478,93.349,82948.059,2962.006,1.577,3.769,6.010,94.013,39905.032,43052.208,0.481
29,96.681,79522.200,2741.743,1.505,3.481,4.980,77.116,38218.600,41310.600,0.480,96.679,72985.923,2516.375,1.443,3.205,3.988,60.220,34947.664,38045.446,0.479,96.683,86058.477,2967.110,1.567,3.757,5.972,94.013,41489.536,44575.754,0.482
30,100.000,82547.600,2751.186,1.499,3.474,4.955,77.116,39745.000,42808.000,0.481,100.000,75903.256,2529.731,1.439,3.207,3.984,60.220,36392.038,39515.336,0.479,100.000,89191.944,2972.640,1.559,3.740,5.926,94.013,43097.962,46100.664,0.483
