time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
17,56.675,24275.000,1427.742,2.847,3.849,5.109,92.471,0.000,0.000,0.000,56.674,23438.086,1378.537,2.774,3.686,4.656,83.869,0.000,0.000,0.000,56.675,25111.914,1476.948,2.919,4.012,5.561,101.073,0.000,0.000,0.000
18,60.008,25739.400,1429.769,2.845,3.841,5.099,92.471,0.000,0.000,0.000,60.008,24862.958,1381.101,2.774,3.679,4.661,83.869,0.000,0.000,0.000,60.009,26615.842,1478.437,2.915,4.004,5.537,101.073,0.000,0.000,0.000
19,63.342,27179.000,1430.277,2.844,3.838,5.110,92.471,0.000,0.000,0.000,63.341,26304.887,1384.292,2.779,3.688,4.733,83.869,0.000,0.000,0.000,63.343,28053.113,1476.261,2.909,3.988,5.487,101.073,0.000,0.000,0.000
20,66.676,28583.600,1428.985,2.844,3.841,5.136,92.471,0.000,0.000,0.000,66.675,27677.298,1383.691,2.782,3.693,4.784,83.869,0.000,0.000,0.000,66.676,29489.902,1474.279,2.906,3.989,5.489,101.073,0.000,0.000,0.000
21,70.010,29972.000,1427.040,2.846,3.847,5.136,92.471,0.000,0.000,0.000,70.009,28984.041,1380.019,2.782,3.691,4.768,83.869,0.000,0.000,0.000,70.010,30959.959,1474.061,2.910,4.002,5.504,101.073,0.000,0.000,0.000
22,73.344,31333.200,1424.037,2.849,3.854,5.172,92.471,0.000,0.000,0.000,73.342,30200.863,1372.591,2.785,3.682,4.719,83.869,0.000,0.000,0.000,73.345,32465.537,1475.483,2.914,4.027,5.625,101.073,0.000,0.000,0.000
23,76.677,32578.000,1416.238,2.856,3.878,5.407,92.471,0.000,0.000,0.000,76.676,31127.667,1353.204,2.785,3.667,4.405,83.869,0.000,0.000,0.000,76.679,34028.333,1479.271,2.926,4.089,6.409,101.073,0.000,0.000,0.000
24,80.011,33928.200,1413.477,2.856,3.889,5.446,93.218,0.000,0.000,0.000,80.010,32194.844,1341.274,2.780,3.635,4.291,83.487,0.000,0.000,0.000,80.012,35661.556,1485.680,2.932,4.143,6.601,102.950,0.000,0.000,0.000
25,83.345,35183.600,1407.143,2.857,3.893,5.474,97.858,0.000,0.000,0.000,83.344,33007.859,1320.131,2.779,3.626,4.227,77.463,0.000,0.000,0.000,83.347,37359.341,1494.155,2.936,4.159,6.721,118.254,0.000,0.000,0.000
26,86.679,36447.000,1401.608,2.858,3.897,5.482,97.871,0.000,0.000,0.000,86.677,33841.517,1301.412,2.778,3.621,4.201,77.442,0.000,0.000,0.000,86.681,39052.483,1501.805,2.938,4.173,6.763,118.301,0.000,0.000,0.000
27,90.013,37738.600,1397.524,2.857,3.896,5.498,98.068,0.000,0.000,0.000,90.012,34733.285,1286.228,2.778,3.621,4.152,77.132,0.000,0.000,0.000,90.015,40743.915,1508.819,2.937,4.170,6.844,119.005,0.000,0.000,0.000
28,93.347,39036.800,1393.968,2.857,3.893,5.494,98.068,0.000,0.000,0.000,93.345,35631.144,1272.352,2.778,3.617,4.131,77.132,0.000,0.000,0.000,93.349,42442.456,1515.584,2.936,4.169,6.858,119.005,0.000,0.000,0.000
29,96.681,40345.000,1391.005,2.855,3.891,5.501,98.619,0.000,0.000,0.000,96.679,36519.067,1259.090,2.773,3.612,4.079,77.536,0.000,0.000,0.000,96.683,44170.933,1522.919,2.936,4.170,6.923,119.701,0.000,0.000,0.000
30,100.000,41616.600,1387.019,2.854,3.892,5.521,98.619,0.000,0.000,0.000,100.000,37387.648,1246.066,2.773,3.611,4.055,77.536,0.000,0.000,0.000,100.000,45845.552,1527.971,2.934,4.173,6.987,119.701,0.000,0.000,0.000
