time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
15,50.006,970054.000,64662.930,0.001,2.580,6.126,75.897,861979.400,108402.800,0.888,50.005,954097.539,63598.474,0.001,2.473,5.976,65.779,847647.841,106799.101,0.888,50.006,986010.461,65727.386,0.001,2.687,6.276,86.016,876310.959,110006.499,0.888
16,53.339,1040693.600,65035.957,0.001,2.560,6.122,75.897,925364.200,115660.400,0.889,53.339,1023917.843,63986.809,0.001,2.461,5.972,65.779,910338.724,113930.089,0.889,53.340,1057469.357,66085.105,0.001,2.659,6.272,86.016,940389.676,117390.711,0.889
17,56.673,1112339.400,65424.270,0.001,2.541,6.112,75.897,989869.200,122927.600,0.890,56.672,1094656.537,64383.277,0.001,2.449,5.962,65.779,974066.009,121120.081,0.889,56.674,1130022.263,66465.262,0.001,2.633,6.262,86.016,1005672.391,124735.119,0.890
18,60.007,1183615.200,65748.728,0.001,2.527,6.111,75.897,1053810.600,130164.800,0.890,60.006,1165868.725,64762.249,0.001,2.439,5.973,65.779,1037924.924,128340.502,0.890,60.008,1201361.675,66735.207,0.001,2.614,6.250,86.016,1069696.276,131989.098,0.890
19,63.340,1254419.800,66014.424,0.001,2.512,6.111,75.897,1117485.400,137384.400,0.891,63.340,1236765.711,65084.778,0.001,2.426,5.992,65.779,1101694.758,135604.816,0.890,63.341,1272073.889,66944.070,0.001,2.598,6.230,86.016,1133276.042,139163.984,0.891
20,66.674,1324421.200,66213.377,0.001,2.499,6.105,75.897,1180168.400,144592.800,0.891,66.674,1306171.245,65300.431,0.001,2.413,5.988,65.779,1163710.589,142704.139,0.891,66.675,1342671.155,67126.322,0.001,2.584,6.223,86.016,1196626.211,146481.461,0.891
21,70.008,1396403.800,66487.776,0.001,2.483,6.098,75.897,1244983.200,151884.200,0.891,70.008,1378046.664,65613.204,0.001,2.403,5.989,65.779,1228532.042,150031.238,0.891,70.009,1414760.936,67362.349,0.001,2.564,6.207,86.016,1261434.358,153737.162,0.891
22,73.342,1468086.600,66723.521,0.001,2.468,6.095,75.897,1309359.800,159166.200,0.892,73.341,1448849.369,65848.718,0.001,2.391,5.987,65.779,1292034.073,157270.100,0.891,73.343,1487323.831,67598.323,0.001,2.545,6.202,86.016,1326685.527,161062.300,0.892
23,76.675,1537544.600,66842.164,0.001,2.458,6.105,75.897,1371726.600,166249.400,0.892,76.675,1519518.861,66058.034,0.001,2.390,6.013,65.779,1355551.419,164444.077,0.892,76.676,1555570.339,67626.294,0.001,2.526,6.198,86.016,1387901.781,168054.723,0.892
24,80.009,1607606.000,66975.994,0.001,2.448,6.110,75.897,1434713.000,173334.000,0.892,80.009,1590414.531,66259.319,0.001,2.388,6.020,65.779,1419317.023,171567.153,0.892,80.010,1624797.469,67692.669,0.001,2.507,6.201,86.016,1450108.977,175100.847,0.892
25,83.343,1677125.000,67077.361,0.001,2.442,6.125,75.897,1497174.200,180381.000,0.892,83.343,1659484.212,66371.427,0.001,2.385,6.027,65.779,1481377.326,178602.975,0.892,83.344,1694765.788,67783.295,0.001,2.498,6.224,86.016,1512971.074,182159.025,0.893
26,86.677,1747804.600,67215.512,0.001,2.434,6.128,75.897,1560681.800,187511.000,0.893,86.675,1731123.533,66573.551,0.001,2.379,6.048,65.779,1545684.555,185816.808,0.893,86.678,1764485.667,67857.473,0.001,2.489,6.207,86.016,1575679.045,189205.192,0.893
27,90.010,1818124.000,67330.240,0.001,2.429,6.124,75.897,1623864.400,194750.800,0.893,90.010,1800562.753,66679.509,0.001,2.373,6.033,65.779,1608156.161,192931.655,0.893,90.011,1835685.247,67980.972,0.001,2.485,6.214,86.016,1639572.639,196569.945,0.893
28,93.344,1889552.400,67476.304,0.001,2.423,6.115,75.897,1687897.400,202057.000,0.893,93.344,1871403.553,66827.831,0.001,2.365,6.024,65.779,1671551.836,200185.853,0.893,93.345,1907701.247,68124.777,0.001,2.480,6.205,86.016,1704242.964,203928.147,0.893
29,96.678,1959798.600,67571.498,0.001,2.418,6.116,75.897,1751033.000,209192.400,0.893,96.677,1939937.149,66886.219,0.001,2.358,6.023,65.779,1733251.228,207170.404,0.893,96.679,1979660.051,68256.777,0.001,2.478,6.210,86.016,1768814.772,211214.396,0.893
30,100.000,2029421.000,67639.512,0.001,2.413,6.119,75.897,1813611.600,216261.200,0.893,100.000,2008321.061,66935.827,0.001,2.353,6.015,65.779,1794722.231,214114.436,0.893,100.000,2050520.939,68343.198,0.001,2.474,6.222,86.016,1832500.969,218407.964,0.894
