time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
12,40.005,108876.600,9071.885,6.533,10.135,15.481,63.635,0.000,0.000,0.000,40.003,97151.425,8094.606,5.940,8.844,12.732,7.869,0.000,0.000,0.000,40.007,120601.775,10049.164,7.126,11.426,18.231,119.402,0.000,0.000,0.000
13,43.339,116876.200,8989.334,6.554,10.188,15.617,63.635,0.000,0.000,0.000,43.337,102770.366,7904.142,5.918,8.792,12.847,7.869,0.000,0.000,0.000,43.340,130982.034,10074.527,7.189,11.583,18.388,119.402,0.000,0.000,0.000
14,46.673,124910.000,8921.013,6.566,10.233,16.043,63.635,0.000,0.000,0.000,46.671,108694.474,7762.662,5.913,8.814,12.994,7.869,0.000,0.000,0.000,46.674,141125.526,10079.363,7.219,11.653,19.093,119.402,0.000,0.000,0.000
15,50.007,133130.800,8874.245,6.578,10.232,38.162,63.635,0.000,0.000,0.000,50.005,114441.532,7628.271,5.914,8.836,-24.874,7.869,0.000,0.000,0.000,50.008,151820.068,10120.220,7.242,11.628,101.197,119.402,0.000,0.000,0.000
16,53.340,141562.600,8846.503,6.581,10.237,38.563,63.635,0.000,0.000,0.000,53.339,120159.105,7508.830,5.874,8.753,-25.875,7.869,0.000,0.000,0.000,53.342,162966.095,10184.176,7.287,11.720,103.001,119.402,0.000,0.000,0.000
17,56.674,149800.600,8810.633,6.587,10.265,38.640,63.635,0.000,0.000,0.000,56.673,125246.359,7366.359,5.835,8.630,-26.201,7.869,0.000,0.000,0.000,56.676,174354.841,10254.906,7.340,11.899,103.481,119.402,0.000,0.000,0.000
18,60.008,157870.800,8769.442,6.604,10.268,38.684,65.549,0.000,0.000,0.000,60.006,130578.051,7253.296,5.835,8.608,-26.489,4.530,0.000,0.000,0.000,60.010,185163.549,10285.588,7.374,11.927,103.857,126.568,0.000,0.000,0.000
19,63.342,166083.600,8740.090,6.617,10.251,38.717,65.549,0.000,0.000,0.000,63.340,136417.318,7178.818,5.853,8.648,-26.703,4.530,0.000,0.000,0.000,63.343,195749.882,10301.363,7.380,11.855,104.137,126.568,0.000,0.000,0.000
20,66.676,174735.800,8735.620,6.609,10.194,38.701,65.549,0.000,0.000,0.000,66.673,142782.783,7138.071,5.872,8.646,-26.819,4.530,0.000,0.000,0.000,66.678,206688.817,10333.169,7.346,11.743,104.220,126.568,0.000,0.000,0.000
21,70.009,183141.200,8719.853,6.609,10.174,38.676,66.414,0.000,0.000,0.000,70.008,148846.567,7086.892,5.874,8.672,-26.904,3.018,0.000,0.000,0.000,70.011,217435.833,10352.815,7.345,11.677,104.256,129.811,0.000,0.000,0.000
22,73.343,191758.000,8715.115,6.608,10.124,38.609,66.414,0.000,0.000,0.000,73.341,155078.619,7048.028,5.872,8.675,-27.016,3.018,0.000,0.000,0.000,73.345,228437.381,10382.202,7.343,11.572,104.233,129.811,0.000,0.000,0.000
23,76.677,200187.400,8702.655,6.609,10.111,38.565,66.414,0.000,0.000,0.000,76.675,160788.503,6989.834,5.890,8.705,-27.180,3.018,0.000,0.000,0.000,76.678,239586.297,10415.476,7.328,11.516,104.309,129.811,0.000,0.000,0.000
24,80.010,208679.800,8693.851,6.606,10.096,38.534,66.414,0.000,0.000,0.000,80.008,166821.176,6949.935,5.893,8.717,-27.277,3.018,0.000,0.000,0.000,80.012,250538.424,10437.767,7.319,11.475,104.344,129.811,0.000,0.000,0.000
25,83.344,217463.000,8697.387,6.588,10.073,38.540,66.414,0.000,0.000,0.000,83.342,172996.948,6918.941,5.882,8.719,-27.312,3.018,0.000,0.000,0.000,83.346,261929.052,10475.833,7.294,11.426,104.392,129.811,0.000,0.000,0.000
26,86.678,225603.600,8675.937,6.563,10.043,38.571,86.082,0.000,0.000,0.000,86.676,179695.797,6910.434,5.894,8.741,-27.305,8.001,0.000,0.000,0.000,86.680,271511.403,10441.439,7.233,11.346,104.448,164.162,0.000,0.000,0.000
27,90.011,233112.600,8632.691,6.559,10.035,38.606,86.082,0.000,0.000,0.000,90.009,185901.770,6884.328,5.907,8.773,-27.294,8.001,0.000,0.000,0.000,90.013,280323.430,10381.053,7.211,11.297,104.506,164.162,0.000,0.000,0.000
28,93.345,240563.600,8590.458,6.559,10.022,38.640,88.467,0.000,0.000,0.000,93.343,191853.366,6850.997,5.922,8.799,-27.239,6.058,0.000,0.000,0.000,93.347,289273.834,10329.918,7.197,11.246,104.519,170.876,0.000,0.000,0.000
29,96.679,247801.400,8543.775,6.559,10.032,38.786,88.467,0.000,0.000,0.000,96.677,197481.038,6808.774,5.934,8.847,-27.036,6.058,0.000,0.000,0.000,96.681,298121.762,10278.776,7.183,11.216,104.608,170.876,0.000,0.000,0.000
30,100.000,255366.000,8511.091,6.556,10.020,38.856,88.467,0.000,0.000,0.000,100.000,203021.273,6766.460,5.944,8.871,-26.967,6.058,0.000,0.000,0.000,100.000,307710.727,10255.722,7.168,11.170,104.679,170.876,0.000,0.000,0.000
