time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
20,66.706,37019085.000,1849844.224,0.001,0.001,0.001,168.545,37028477.400,1006.400,1.000,66.700,30701418.967,1534271.445,0.001,0.001,0.000,-228.695,30704567.149,1005.720,1.000,66.712,43336751.033,2165417.004,0.001,0.001,0.001,565.786,43352387.651,1007.080,1.000
21,70.040,39010799.000,1856585.431,0.001,0.001,0.001,168.545,39015051.400,1006.400,1.000,70.034,32405945.484,1542364.450,0.001,0.001,0.000,-228.695,32406732.671,1005.720,1.000,70.046,45615652.516,2170806.412,0.001,0.001,0.001,565.786,45623370.129,1007.080,1.000
22,73.374,40983951.000,1861857.903,0.001,0.001,0.001,168.545,40989742.600,1006.400,1.000,73.368,34144780.434,1551269.208,0.001,0.001,0.000,-228.695,34154113.589,1005.720,1.000,73.380,47823121.566,2172446.598,0.001,0.001,0.001,565.786,47825371.611,1007.080,1.000
23,76.710,42958714.000,1866709.195,0.001,0.001,0.001,168.545,42960649.400,1006.400,1.000,76.702,35855608.059,1558173.386,0.001,0.001,0.000,-228.695,35854950.362,1005.720,1.000,76.717,50061819.941,2175245.004,0.001,0.001,0.001,565.786,50066348.438,1007.080,1.000
24,80.045,45016259.000,1874602.985,0.001,0.001,0.001,168.545,45017611.000,1006.400,1.000,80.034,37803589.918,1574395.640,0.001,0.001,0.000,-228.695,37805732.649,1005.720,1.000,80.056,52228928.082,2174810.329,0.001,0.001,0.001,565.786,52229489.351,1007.080,1.000
25,83.382,47022282.400,1879784.209,0.001,0.001,0.001,168.545,47024526.200,1006.400,1.000,83.370,39678251.986,1586356.543,0.001,0.001,0.000,-228.695,39677679.353,1005.720,1.000,83.394,54366312.814,2173211.876,0.001,0.001,0.001,565.786,54371373.047,1007.080,1.000
26,86.718,49063816.200,1885936.700,0.001,0.001,0.001,168.545,49067034.200,1006.400,1.000,86.705,41562687.464,1597745.770,0.001,0.001,0.000,-228.695,41567475.175,1005.720,1.000,86.731,56564944.936,2174127.629,0.001,0.001,0.001,565.786,56566593.225,1007.080,1.000
27,90.052,51043543.200,1889403.587,0.001,0.001,0.001,168.545,51045943.800,1006.400,1.000,90.039,43405609.314,1606818.284,0.001,0.001,0.000,-228.695,43407526.534,1005.720,1.000,90.064,58681477.086,2171988.890,0.001,0.001,0.001,565.786,58684361.066,1007.080,1.000
28,93.385,52982398.000,1891163.304,0.001,0.001,0.001,168.545,52985820.000,1006.400,1.000,93.373,45192149.503,1613228.959,0.001,0.001,0.000,-228.695,45194148.446,1005.720,1.000,93.398,60772646.497,2169097.649,0.001,0.001,0.001,565.786,60777491.554,1007.080,1.000
29,96.719,54987060.000,1895070.122,0.001,0.001,0.001,168.545,54989082.800,1006.400,1.000,96.706,47121765.409,1624129.622,0.001,0.001,0.000,-228.695,47123328.455,1005.720,1.000,96.732,62852354.591,2166010.622,0.001,0.001,0.001,565.786,62854837.145,1007.080,1.000
30,100.000,57045240.600,1900472.982,0.001,0.001,0.001,168.545,57048397.000,1006.400,1.000,100.000,49064686.679,1634720.939,0.001,0.001,0.000,-228.695,49067400.226,1005.720,1.000,100.000,65025794.521,2166225.026,0.001,0.001,0.001,565.786,65029393.774,1007.080,1.000
