time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
19,63.342,119113.600,6268.309,4.874,7.143,10.183,89.037,0.000,0.000,0.000,63.340,113372.232,5966.063,4.702,6.654,9.176,74.631,0.000,0.000,0.000,63.344,124854.968,6570.555,5.046,7.633,11.189,103.443,0.000,0.000,0.000
20,66.676,125574.200,6277.876,4.869,7.123,10.150,89.037,0.000,0.000,0.000,66.673,119831.254,5990.646,4.709,6.656,9.170,74.631,0.000,0.000,0.000,66.678,131317.146,6565.107,5.029,7.589,11.130,103.443,0.000,0.000,0.000
21,70.009,131986.600,6284.245,4.868,7.104,10.129,89.037,0.000,0.000,0.000,70.007,126283.079,6012.574,4.718,6.670,9.183,74.631,0.000,0.000,0.000,70.011,137690.121,6555.916,5.017,7.539,11.074,103.443,0.000,0.000,0.000
22,73.343,137717.400,6259.061,4.873,7.141,10.392,89.037,0.000,0.000,0.000,73.341,131809.829,5990.477,4.720,6.715,9.489,74.631,0.000,0.000,0.000,73.345,143624.971,6527.646,5.026,7.567,11.295,103.443,0.000,0.000,0.000
23,76.677,143716.400,6247.727,4.874,7.166,10.504,89.037,0.000,0.000,0.000,76.674,137465.577,5975.904,4.724,6.736,9.439,74.631,0.000,0.000,0.000,76.679,149967.223,6519.551,5.025,7.595,11.569,103.443,0.000,0.000,0.000
24,80.010,149471.600,6227.180,4.870,7.190,11.174,89.037,0.000,0.000,0.000,80.008,141979.614,5915.000,4.717,6.734,8.439,74.631,0.000,0.000,0.000,80.012,156963.586,6539.359,5.023,7.647,13.909,103.443,0.000,0.000,0.000
25,83.344,154612.200,6183.699,4.881,7.257,11.777,89.037,0.000,0.000,0.000,83.342,145885.679,5834.650,4.729,6.754,7.783,74.631,0.000,0.000,0.000,83.346,163338.721,6532.747,5.032,7.761,15.770,103.443,0.000,0.000,0.000
26,86.678,160104.000,6157.053,4.888,7.320,11.877,89.037,0.000,0.000,0.000,86.676,150138.586,5773.794,4.729,6.737,7.710,74.631,0.000,0.000,0.000,86.680,170069.414,6540.313,5.047,7.904,16.044,103.443,0.000,0.000,0.000
27,90.012,165539.400,6130.302,4.899,7.388,11.982,89.037,0.000,0.000,0.000,90.009,154168.843,5709.212,4.734,6.692,7.567,74.631,0.000,0.000,0.000,90.014,176909.957,6551.393,5.064,8.083,16.396,103.443,0.000,0.000,0.000
28,93.345,171070.800,6108.875,4.909,7.438,12.021,89.037,0.000,0.000,0.000,93.343,158729.323,5668.160,4.736,6.668,7.564,74.631,0.000,0.000,0.000,93.348,183412.277,6549.590,5.083,8.209,16.478,103.443,0.000,0.000,0.000
29,96.679,176586.000,6088.379,4.919,7.503,12.068,89.037,0.000,0.000,0.000,96.677,162711.352,5609.998,4.730,6.599,7.606,74.631,0.000,0.000,0.000,96.682,190460.648,6566.759,5.109,8.407,16.531,103.443,0.000,0.000,0.000
30,100.000,182178.200,6071.811,4.927,7.556,12.082,89.037,0.000,0.000,0.000,100.000,166905.161,5562.785,4.725,6.527,7.595,74.631,0.000,0.000,0.000,100.000,197451.239,6580.838,5.130,8.586,16.569,103.443,0.000,0.000,0.000
