time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
11,36.675,41935.200,3811.469,4.085,5.802,8.615,438.357,0.000,0.000,0.000,36.674,37542.329,3412.235,3.734,4.909,7.008,-148.943,0.000,0.000,0.000,36.675,46328.071,4210.704,4.435,6.694,10.222,1025.658,0.000,0.000,0.000
12,40.008,45967.400,3829.816,4.070,5.764,8.568,438.357,0.000,0.000,0.000,40.007,41452.745,3453.716,3.753,4.915,7.017,-148.943,0.000,0.000,0.000,40.010,50482.055,4205.915,4.387,6.613,10.119,1025.658,0.000,0.000,0.000
13,43.342,49924.800,3839.575,4.063,5.734,8.525,438.357,0.000,0.000,0.000,43.341,45335.570,3486.685,3.772,4.942,7.043,-148.943,0.000,0.000,0.000,43.343,54514.030,4192.464,4.354,6.525,10.007,1025.658,0.000,0.000,0.000
14,46.676,53931.800,3851.496,4.053,5.701,8.460,438.357,0.000,0.000,0.000,46.675,49352.163,3524.498,3.790,4.971,7.074,-148.943,0.000,0.000,0.000,46.677,58511.437,4178.494,4.316,6.431,9.845,1025.658,0.000,0.000,0.000
15,50.010,57908.400,3859.805,4.049,5.674,8.386,438.357,0.000,0.000,0.000,50.009,53205.776,3546.414,3.795,4.977,7.076,-148.943,0.000,0.000,0.000,50.010,62611.024,4173.197,4.304,6.370,9.696,1025.658,0.000,0.000,0.000
16,53.344,61876.200,3866.521,4.043,5.659,8.340,438.357,0.000,0.000,0.000,53.342,57135.487,3570.333,3.808,5.000,7.087,-148.943,0.000,0.000,0.000,53.345,66616.913,4162.708,4.277,6.318,9.593,1025.658,0.000,0.000,0.000
17,56.678,65935.600,3877.810,4.034,5.639,8.280,438.357,0.000,0.000,0.000,56.676,61096.865,3593.312,3.815,5.003,7.070,-148.943,0.000,0.000,0.000,56.679,70774.335,4162.308,4.254,6.274,9.491,1025.658,0.000,0.000,0.000
18,60.012,69959.200,3885.880,4.027,5.622,8.261,438.357,0.000,0.000,0.000,60.010,65127.173,3617.554,3.819,5.026,7.114,-148.943,0.000,0.000,0.000,60.013,74791.227,4154.206,4.235,6.218,9.408,1025.658,0.000,0.000,0.000
19,63.346,73975.600,3892.687,4.021,5.612,8.235,438.357,0.000,0.000,0.000,63.343,69068.563,3634.568,3.823,5.047,7.149,-148.943,0.000,0.000,0.000,63.348,78882.637,4150.807,4.220,6.176,9.322,1025.658,0.000,0.000,0.000
20,66.679,77920.800,3895.288,4.020,5.606,8.234,438.357,0.000,0.000,0.000,66.677,72887.905,3643.790,3.828,5.065,7.172,-148.943,0.000,0.000,0.000,66.682,82953.695,4146.787,4.212,6.147,9.296,1025.658,0.000,0.000,0.000
21,70.013,81863.400,3897.513,4.020,5.600,8.201,438.357,0.000,0.000,0.000,70.011,76629.310,3648.401,3.829,5.063,7.168,-148.943,0.000,0.000,0.000,70.016,87097.490,4146.625,4.212,6.137,9.234,1025.658,0.000,0.000,0.000
22,73.347,85859.200,3901.960,4.017,5.595,8.185,438.357,0.000,0.000,0.000,73.345,80567.940,3661.563,3.833,5.075,7.212,-148.943,0.000,0.000,0.000,73.349,91150.460,4142.358,4.201,6.116,9.157,1025.658,0.000,0.000,0.000
23,76.681,89862.200,3906.330,4.011,5.588,8.203,438.357,0.000,0.000,0.000,76.678,84597.285,3677.529,3.837,5.094,7.298,-148.943,0.000,0.000,0.000,76.683,95127.115,4135.131,4.185,6.081,9.109,1025.658,0.000,0.000,0.000
24,80.015,93828.400,3908.789,4.009,5.584,8.210,438.357,0.000,0.000,0.000,80.012,88425.834,3683.800,3.839,5.103,7.339,-148.943,0.000,0.000,0.000,80.018,99230.966,4133.777,4.179,6.064,9.081,1025.658,0.000,0.000,0.000
25,83.349,97753.200,3909.407,4.011,5.584,8.205,438.357,0.000,0.000,0.000,83.345,92130.322,3684.611,3.841,5.108,7.359,-148.943,0.000,0.000,0.000,83.352,103376.078,4134.203,4.181,6.059,9.051,1025.658,0.000,0.000,0.000
26,86.683,101577.000,3906.072,4.014,5.590,8.207,438.357,0.000,0.000,0.000,86.680,95825.841,3684.970,3.846,5.125,7.393,-148.943,0.000,0.000,0.000,86.686,107328.159,4127.175,4.183,6.055,9.021,1025.658,0.000,0.000,0.000
27,90.018,105495.200,3906.459,4.013,5.592,8.208,438.357,0.000,0.000,0.000,90.013,99655.804,3690.316,3.848,5.139,7.430,-148.943,0.000,0.000,0.000,90.022,111334.596,4122.603,4.178,6.045,8.985,1025.658,0.000,0.000,0.000
28,93.351,109499.000,3909.913,4.012,5.583,8.190,438.357,0.000,0.000,0.000,93.347,103545.415,3697.397,3.849,5.139,7.417,-148.943,0.000,0.000,0.000,93.355,115452.585,4122.429,4.175,6.027,8.962,1025.658,0.000,0.000,0.000
29,96.686,113660.000,3918.512,4.004,5.566,8.167,438.357,0.000,0.000,0.000,96.683,107717.695,3713.733,3.849,5.134,7.406,-148.943,0.000,0.000,0.000,96.690,119602.305,4123.291,4.159,5.997,8.929,1025.658,0.000,0.000,0.000
30,100.000,117626.600,3920.093,4.002,5.562,8.169,438.357,0.000,0.000,0.000,100.000,111682.415,3722.073,3.850,5.149,7.419,-148.943,0.000,0.000,0.000,100.000,123570.785,4118.112,4.153,5.976,8.919,1025.658,0.000,0.000,0.000
