time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
11,36.672,5547.200,504.218,1.871,2.252,2.797,237.873,0.000,0.000,0.000,36.671,5181.630,470.984,1.799,2.148,2.579,-100.891,0.000,0.000,0.000,36.673,5912.770,537.452,1.944,2.355,3.015,576.636,0.000,0.000,0.000
12,40.006,6061.400,505.043,1.871,2.254,2.796,237.873,0.000,0.000,0.000,40.005,5676.348,472.954,1.799,2.148,2.574,-100.891,0.000,0.000,0.000,40.007,6446.452,537.133,1.943,2.359,3.019,576.636,0.000,0.000,0.000
13,43.340,6579.400,506.035,1.868,2.254,2.805,237.873,0.000,0.000,0.000,43.338,6177.183,475.093,1.794,2.148,2.591,-100.891,0.000,0.000,0.000,43.341,6981.617,536.977,1.941,2.360,3.018,576.636,0.000,0.000,0.000
14,46.673,7098.800,506.985,1.866,2.252,2.805,237.873,0.000,0.000,0.000,46.672,6678.066,476.928,1.793,2.147,2.593,-100.891,0.000,0.000,0.000,46.675,7519.534,537.041,1.940,2.358,3.017,576.636,0.000,0.000,0.000
15,50.007,7605.200,506.941,1.868,2.256,2.813,237.873,0.000,0.000,0.000,50.006,7162.353,477.414,1.795,2.147,2.592,-100.891,0.000,0.000,0.000,50.008,8048.047,536.469,1.941,2.365,3.035,576.636,0.000,0.000,0.000
16,53.341,8116.600,507.215,1.868,2.258,2.830,237.873,0.000,0.000,0.000,53.340,7655.899,478.417,1.795,2.147,2.593,-100.891,0.000,0.000,0.000,53.342,8577.301,536.013,1.942,2.368,3.067,576.636,0.000,0.000,0.000
17,56.675,8619.600,506.963,1.870,2.265,2.851,237.873,0.000,0.000,0.000,56.673,8116.495,477.364,1.792,2.140,2.568,-100.891,0.000,0.000,0.000,56.676,9122.705,536.561,1.948,2.390,3.134,576.636,0.000,0.000,0.000
18,60.009,9129.600,507.127,1.871,2.265,2.851,237.873,0.000,0.000,0.000,60.007,8598.417,477.612,1.792,2.134,2.557,-100.891,0.000,0.000,0.000,60.010,9660.783,536.642,1.951,2.396,3.146,576.636,0.000,0.000,0.000
19,63.342,9644.600,507.538,1.871,2.264,2.850,237.873,0.000,0.000,0.000,63.341,9105.781,479.173,1.794,2.139,2.586,-100.891,0.000,0.000,0.000,63.344,10183.419,535.903,1.949,2.390,3.114,576.636,0.000,0.000,0.000
20,66.676,10166.600,508.257,1.869,2.263,2.856,237.873,0.000,0.000,0.000,66.674,9631.991,481.521,1.795,2.147,2.619,-100.891,0.000,0.000,0.000,66.678,10701.209,534.994,1.943,2.379,3.093,576.636,0.000,0.000,0.000
21,70.010,10675.800,508.298,1.870,2.264,2.855,237.873,0.000,0.000,0.000,70.009,10103.550,481.043,1.793,2.142,2.618,-100.891,0.000,0.000,0.000,70.012,11248.050,535.552,1.948,2.386,3.091,576.636,0.000,0.000,0.000
22,73.344,11199.000,508.972,1.870,2.261,2.846,237.873,0.000,0.000,0.000,73.342,10600.197,481.748,1.792,2.139,2.610,-100.891,0.000,0.000,0.000,73.346,11797.803,536.197,1.947,2.383,3.083,576.636,0.000,0.000,0.000
23,76.678,11711.400,509.118,1.870,2.261,2.846,237.873,0.000,0.000,0.000,76.675,11072.404,481.328,1.790,2.133,2.594,-100.891,0.000,0.000,0.000,76.680,12350.396,536.908,1.951,2.389,3.098,576.636,0.000,0.000,0.000
24,80.011,12218.600,509.036,1.871,2.263,2.844,237.873,0.000,0.000,0.000,80.009,11551.022,481.214,1.790,2.132,2.592,-100.891,0.000,0.000,0.000,80.013,12886.178,536.858,1.953,2.395,3.096,576.636,0.000,0.000,0.000
25,83.345,12717.000,508.607,1.873,2.268,2.858,237.873,0.000,0.000,0.000,83.343,12008.986,480.280,1.789,2.130,2.593,-100.891,0.000,0.000,0.000,83.347,13425.014,536.935,1.957,2.405,3.122,576.636,0.000,0.000,0.000
26,86.679,13220.800,508.420,1.874,2.269,2.860,237.873,0.000,0.000,0.000,86.677,12485.810,480.145,1.790,2.131,2.601,-100.891,0.000,0.000,0.000,86.681,13955.790,536.695,1.958,2.407,3.120,576.636,0.000,0.000,0.000
27,90.013,13708.400,507.647,1.876,2.273,2.934,237.873,0.000,0.000,0.000,90.010,12897.932,477.623,1.789,2.124,2.501,-100.891,0.000,0.000,0.000,90.015,14518.868,537.670,1.962,2.422,3.366,576.636,0.000,0.000,0.000
28,93.347,14199.800,507.064,1.875,2.279,3.033,237.873,0.000,0.000,0.000,93.344,13308.343,475.219,1.786,2.112,2.334,-100.891,0.000,0.000,0.000,93.349,15091.257,538.908,1.963,2.446,3.731,576.636,0.000,0.000,0.000
29,96.681,14665.200,505.623,1.876,2.288,3.157,237.873,0.000,0.000,0.000,96.678,13658.197,470.889,1.786,2.097,2.123,-100.891,0.000,0.000,0.000,96.684,15672.203,540.357,1.966,2.479,4.191,576.636,0.000,0.000,0.000
30,100.000,15113.800,503.719,1.878,2.304,3.294,237.873,0.000,0.000,0.000,100.000,13977.568,465.837,1.786,2.085,1.909,-100.891,0.000,0.000,0.000,100.000,16250.032,541.601,1.971,2.523,4.679,576.636,0.000,0.000,0.000
