time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
15,50.008,35858.200,2390.171,3.022,4.012,29.733,203.588,0.000,0.000,0.000,50.004,25784.021,1718.532,2.857,3.663,-38.551,-75.026,0.000,0.000,0.000,50.013,45932.379,3061.811,3.187,4.361,98.016,482.202,0.000,0.000,0.000
16,53.342,37723.000,2357.311,3.024,4.021,29.780,203.955,0.000,0.000,0.000,53.338,27044.975,1689.909,2.857,3.668,-38.471,-74.475,0.000,0.000,0.000,53.347,48401.025,3024.712,3.190,4.375,98.031,482.384,0.000,0.000,0.000
17,56.677,39558.200,2326.572,3.026,4.033,29.846,204.191,0.000,0.000,0.000,56.671,28269.802,1662.526,2.861,3.678,-38.405,-74.120,0.000,0.000,0.000,56.682,50846.598,2990.618,3.191,4.388,98.097,482.501,0.000,0.000,0.000
18,60.011,41443.200,2302.025,3.027,4.036,29.867,204.191,0.000,0.000,0.000,60.005,29472.961,1636.988,2.863,3.682,-38.369,-74.120,0.000,0.000,0.000,60.016,53413.439,2967.061,3.191,4.389,98.104,482.501,0.000,0.000,0.000
19,63.344,43294.800,2278.293,3.029,4.047,29.925,204.191,0.000,0.000,0.000,63.339,30527.480,1606.323,2.863,3.684,-38.318,-74.120,0.000,0.000,0.000,63.350,56062.120,2950.264,3.196,4.411,98.167,482.501,0.000,0.000,0.000
20,66.679,45186.800,2258.964,3.030,4.052,29.939,204.191,0.000,0.000,0.000,66.672,31600.417,1579.639,2.864,3.685,-38.248,-74.120,0.000,0.000,0.000,66.685,58773.183,2938.289,3.196,4.419,98.126,482.501,0.000,0.000,0.000
21,70.013,47073.000,2241.198,3.031,4.056,29.986,204.191,0.000,0.000,0.000,70.006,32638.238,1553.822,2.863,3.691,-38.214,-74.120,0.000,0.000,0.000,70.019,61507.762,2928.574,3.198,4.421,98.186,482.501,0.000,0.000,0.000
22,73.346,48933.000,2223.856,3.032,4.061,30.020,204.191,0.000,0.000,0.000,73.339,33680.043,1530.531,2.865,3.703,-38.156,-74.120,0.000,0.000,0.000,73.354,64185.957,2917.181,3.200,4.419,98.197,482.501,0.000,0.000,0.000
23,76.681,50655.000,2202.019,3.033,4.063,30.070,224.605,0.000,0.000,0.000,76.674,34739.678,1510.046,2.868,3.713,-38.073,-33.952,0.000,0.000,0.000,76.688,66570.322,2893.992,3.198,4.413,98.212,483.162,0.000,0.000,0.000
24,80.015,52270.400,2177.560,3.032,4.067,30.118,224.644,0.000,0.000,0.000,80.007,35792.733,1490.999,2.871,3.724,-37.992,-33.885,0.000,0.000,0.000,80.022,68748.067,2864.121,3.194,4.411,98.227,483.174,0.000,0.000,0.000
25,83.349,53896.800,2155.501,3.033,4.068,30.191,225.457,0.000,0.000,0.000,83.341,36803.268,1471.770,2.872,3.729,-37.869,-32.513,0.000,0.000,0.000,83.356,70990.332,2839.232,3.195,4.407,98.251,483.427,0.000,0.000,0.000
26,86.683,55500.400,2134.261,3.033,4.071,30.278,225.457,0.000,0.000,0.000,86.674,37783.322,1452.844,2.874,3.740,-37.723,-32.513,0.000,0.000,0.000,86.691,73217.478,2815.678,3.193,4.402,98.280,483.427,0.000,0.000,0.000
27,90.017,57105.000,2114.632,3.034,4.073,30.400,225.457,0.000,0.000,0.000,90.008,38818.600,1437.367,2.877,3.752,-37.520,-32.513,0.000,0.000,0.000,90.025,75391.400,2791.897,3.191,4.393,98.319,483.427,0.000,0.000,0.000
28,93.351,58763.800,2098.340,3.033,4.070,30.569,225.457,0.000,0.000,0.000,93.342,39810.717,1421.458,2.877,3.752,-37.240,-32.513,0.000,0.000,0.000,93.359,77716.883,2775.221,3.189,4.388,98.379,483.427,0.000,0.000,0.000
29,96.685,60372.000,2081.424,3.032,4.072,31.652,225.457,0.000,0.000,0.000,96.676,40818.856,1407.197,2.877,3.764,-35.520,-32.513,0.000,0.000,0.000,96.694,79925.144,2755.652,3.188,4.379,98.824,483.427,0.000,0.000,0.000
30,100.000,62020.600,2066.987,3.032,4.071,54.171,225.562,0.000,0.000,0.000,100.000,41771.839,1392.047,2.876,3.768,-28.384,-32.335,0.000,0.000,0.000,100.000,82269.361,2741.928,3.188,4.375,136.727,483.459,0.000,0.000,0.000
