time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
11,36.692,19363578.800,1759083.921,0.001,0.001,0.001,367.795,19388700.400,1096.000,1.000,36.679,18322675.908,1664953.855,0.001,0.001,0.000,12.559,18358738.163,1086.344,1.000,36.706,20404481.692,1853213.987,0.001,0.001,0.001,723.030,20418662.637,1105.656,1.000
12,40.032,21228393.000,1767621.650,0.001,0.001,0.001,367.795,21261799.800,1096.000,1.000,40.016,20127926.465,1676239.284,0.001,0.001,0.000,12.559,20159517.459,1086.344,1.000,40.048,22328859.535,1859004.016,0.001,0.001,0.001,723.030,22364082.141,1105.656,1.000
13,43.368,23086967.000,1774505.923,0.001,0.001,0.001,367.795,23104294.400,1096.000,1.000,43.351,21949209.023,1687305.192,0.001,0.001,0.000,12.559,21963364.575,1086.344,1.000,43.384,24224724.977,1861706.654,0.001,0.001,0.001,723.030,24245224.225,1105.656,1.000
14,46.702,24932563.200,1779549.656,0.001,0.001,0.001,367.795,24954175.800,1096.000,1.000,46.686,23699175.507,1691690.078,0.001,0.001,0.000,12.559,23708591.707,1086.344,1.000,46.718,26165950.893,1867409.233,0.001,0.001,0.001,723.030,26199759.893,1105.656,1.000
15,50.040,26828563.400,1787153.004,0.001,0.001,0.001,367.795,26853643.600,1096.000,1.000,50.021,25524550.047,1700405.172,0.001,0.001,0.000,12.559,25544157.427,1086.344,1.000,50.058,28132576.753,1873900.837,0.001,0.001,0.001,723.030,28163129.773,1105.656,1.000
16,53.379,28719758.600,1793443.527,0.001,0.001,0.001,367.795,28741980.200,1096.000,1.000,53.361,27416042.824,1712376.403,0.001,0.001,0.000,12.559,27439611.962,1086.344,1.000,53.396,30023474.376,1874510.652,0.001,0.001,0.001,723.030,30044348.438,1105.656,1.000
17,56.714,30629710.400,1800228.117,0.001,0.001,0.001,367.795,30657265.000,1096.000,1.000,56.695,29389313.147,1727680.532,0.001,0.001,0.000,12.559,29408340.823,1086.344,1.000,56.734,31870107.653,1872775.701,0.001,0.001,0.001,723.030,31906189.177,1105.656,1.000
18,60.049,32479691.400,1802956.839,0.001,0.001,0.001,367.795,32508273.600,1096.000,1.000,60.031,31221184.648,1733444.159,0.001,0.001,0.000,12.559,31254062.220,1086.344,1.000,60.067,33738198.152,1872469.520,0.001,0.001,0.001,723.030,33762484.980,1105.656,1.000
19,63.390,34352952.600,1806412.809,0.001,0.001,0.001,367.795,34375322.600,1096.000,1.000,63.362,33089574.963,1740494.985,0.001,0.001,0.000,12.559,33111911.884,1086.344,1.000,63.418,35616330.237,1872330.633,0.001,0.001,0.001,723.030,35638733.316,1105.656,1.000
20,66.726,36227866.200,1809756.438,0.001,0.001,0.001,367.795,36254835.000,1096.000,1.000,66.698,34964820.379,1747116.835,0.001,0.001,0.000,12.559,35003893.216,1086.344,1.000,66.755,37490912.021,1872396.042,0.001,0.001,0.001,723.030,37505776.784,1105.656,1.000
21,70.061,38178628.600,1816439.552,0.001,0.001,0.001,367.795,38200599.400,1096.000,1.000,70.033,36882065.982,1755201.978,0.001,0.001,0.000,12.559,36902615.966,1086.344,1.000,70.089,39475191.218,1877677.126,0.001,0.001,0.001,723.030,39498582.834,1105.656,1.000
22,73.395,39994959.000,1816414.783,0.001,0.001,0.001,367.795,40010925.000,1096.000,1.000,73.366,38444135.141,1746385.207,0.001,0.001,0.000,12.559,38453616.917,1086.344,1.000,73.425,41545782.859,1886444.359,0.001,0.001,0.001,723.030,41568233.083,1105.656,1.000
23,76.730,41823708.600,1816920.705,0.001,0.001,0.001,367.795,41843739.400,1096.000,1.000,76.702,40355931.837,1753525.070,0.001,0.001,0.000,12.559,40374959.428,1086.344,1.000,76.758,43291485.363,1880316.340,0.001,0.001,0.001,723.030,43312519.372,1105.656,1.000
24,80.065,43677052.200,1818404.189,0.001,0.001,0.001,367.795,43693673.800,1096.000,1.000,80.039,42133126.376,1754367.933,0.001,0.001,0.000,12.559,42140732.398,1086.344,1.000,80.090,45220978.024,1882440.445,0.001,0.001,0.001,723.030,45246615.202,1105.656,1.000
25,83.399,45481878.400,1817831.530,0.001,0.001,0.001,367.795,45497201.400,1096.000,1.000,83.375,43973648.284,1757804.960,0.001,0.001,0.000,12.559,43992474.601,1086.344,1.000,83.424,46990108.516,1877858.101,0.001,0.001,0.001,723.030,47001928.199,1105.656,1.000
26,86.734,47332396.200,1819069.636,0.001,0.001,0.001,367.795,47355878.800,1096.000,1.000,86.709,45813901.595,1760911.532,0.001,0.001,0.000,12.559,45827083.727,1086.344,1.000,86.758,48850890.805,1877227.740,0.001,0.001,0.001,723.030,48884673.873,1105.656,1.000
27,90.068,49130380.600,1818258.259,0.001,0.001,0.001,367.795,49153155.000,1096.000,1.000,90.045,47636625.898,1763150.655,0.001,0.001,0.000,12.559,47679723.530,1086.344,1.000,90.092,50624135.302,1873365.864,0.001,0.001,0.001,723.030,50626586.470,1105.656,1.000
28,93.409,50953026.000,1818278.641,0.001,0.001,0.001,367.795,50971377.800,1096.000,1.000,93.383,49416800.289,1763571.089,0.001,0.001,0.000,12.559,49429107.263,1086.344,1.000,93.435,52489251.711,1872986.193,0.001,0.001,0.001,723.030,52513648.337,1105.656,1.000
29,96.745,52844310.600,1820738.022,0.001,0.001,0.001,367.795,52868046.200,1096.000,1.000,96.720,51259872.445,1766303.319,0.001,0.001,0.000,12.559,51282518.050,1086.344,1.000,96.770,54428748.755,1875172.725,0.001,0.001,0.001,723.030,54453574.350,1105.656,1.000
30,100.000,54657102.000,1820299.911,0.001,0.001,0.001,367.795,54680544.400,1096.000,1.000,100.000,53051744.984,1766780.192,0.001,0.001,0.001,12.559,53084730.507,1086.344,1.000,100.000,56262459.016,1873819.630,0.001,0.001,0.001,723.030,56276358.293,1105.656,1.000
