time_s,progress,txns,throughput,p50_ms,p90_ms,p99_ms,max,cache_hits,cache_misses,cache_hit_rate,progress_ci_lower,txns_ci_lower,throughput_ci_lower,p50_ms_ci_lower,p90_ms_ci_lower,p99_ms_ci_lower,max_ci_lower,cache_hits_ci_lower,cache_misses_ci_lower,cache_hit_rate_ci_lower,progress_ci_upper,txns_ci_upper,throughput_ci_upper,p50_ms_ci_upper,p90_ms_ci_upper,p99_ms_ci_upper,max_ci_upper,cache_hits_ci_upper,cache_misses_ci_upper,cache_hit_rate_ci_upper
12,40.004,31167.200,2597.014,37.306,49.578,70.844,171.062,13856.600,17443.400,0.442,40.002,24904.370,2075.116,30.562,41.965,40.105,56.346,10720.472,14317.823,0.430,40.006,37430.030,3118.913,44.051,57.191,101.584,285.778,16992.728,20568.977,0.453
13,43.338,34181.400,2629.082,36.766,49.486,67.496,171.062,15362.800,18942.600,0.447,43.336,27441.427,2110.631,30.155,41.806,45.549,56.346,12002.266,15559.923,0.437,43.339,40921.373,3147.533,43.376,57.166,89.442,285.778,18723.334,22325.277,0.457
14,46.672,36979.000,2641.081,36.664,49.617,64.874,171.062,16755.600,20349.000,0.451,46.669,29679.044,2119.631,30.106,41.697,51.333,56.346,13138.748,16671.536,0.442,46.674,44278.956,3162.532,43.222,57.537,78.415,285.778,20372.452,24026.464,0.459
15,50.005,39718.600,2647.639,36.654,49.801,65.372,171.062,18111.400,21737.400,0.454,50.003,31785.938,2118.773,30.129,41.694,51.405,56.346,14178.061,17726.840,0.446,50.007,47651.262,3176.504,43.179,57.907,79.339,285.778,22044.739,25747.960,0.461
16,53.339,42580.600,2661.024,36.438,49.912,64.835,171.062,19533.800,23164.400,0.457,53.336,34083.971,2129.966,29.826,41.782,51.267,56.346,15314.549,18892.431,0.450,53.341,51077.229,3192.082,43.050,58.042,78.402,285.778,23753.051,27436.369,0.464
17,56.672,45298.600,2664.365,36.291,50.135,65.687,171.062,20904.000,24529.200,0.459,56.670,36186.020,2128.314,29.635,41.866,51.724,56.346,16326.973,19975.603,0.452,56.674,54411.180,3200.415,42.946,58.404,79.649,285.778,25481.027,29082.797,0.467
18,60.006,48072.200,2670.416,36.271,50.187,65.300,171.062,22279.200,25925.400,0.461,60.004,38493.570,2138.266,29.604,42.054,51.616,56.346,17443.076,21168.416,0.454,60.008,57650.830,3202.567,42.938,58.321,78.984,285.778,27115.324,30682.384,0.469
19,63.339,50928.000,2680.162,35.829,50.246,65.143,171.062,23697.600,27361.200,0.463,63.337,40979.213,2156.541,30.136,42.193,52.107,56.346,18679.184,22415.572,0.457,63.342,60876.787,3203.783,41.521,58.300,78.179,285.778,28716.016,32306.828,0.470
20,66.673,53646.800,2682.078,35.720,50.391,65.634,171.062,25065.000,28706.000,0.465,66.671,43494.385,2174.451,30.046,42.536,54.057,56.346,19933.572,23682.616,0.459,66.675,63799.215,3189.704,41.395,58.246,77.212,285.778,30196.428,33729.384,0.472
21,70.007,56437.600,2687.240,35.661,50.456,65.785,181.587,26460.000,30103.200,0.467,70.005,45951.782,2187.902,29.890,42.599,55.057,76.597,21167.107,24908.197,0.461,70.009,66923.418,3186.577,41.433,58.314,76.513,286.578,31752.893,35298.203,0.473
22,73.341,59191.800,2690.270,35.586,50.423,66.093,210.960,27858.000,31470.600,0.469,73.338,48452.463,2202.100,29.775,42.706,56.513,97.197,22448.173,26137.394,0.463,73.343,69931.137,3178.440,41.397,58.141,75.673,324.724,33267.827,36803.806,0.475
23,76.674,62035.200,2696.917,35.507,50.443,65.982,210.960,29292.000,32867.600,0.471,76.672,50811.889,2208.931,29.709,42.680,56.531,97.197,23662.264,27287.372,0.466,76.677,73258.511,3184.904,41.306,58.206,75.432,324.724,34921.736,38447.828,0.476
24,80.008,64723.200,2696.533,35.242,50.581,66.165,210.960,30633.400,34217.400,0.472,80.005,52958.923,2206.335,30.023,42.674,56.653,97.197,24740.759,28352.004,0.467,80.011,76487.477,3186.731,40.461,58.487,75.677,324.724,36526.041,40082.796,0.477
25,83.342,67481.600,2699.000,35.081,50.672,65.955,239.927,32047.200,35574.200,0.473,83.339,55064.091,2202.281,30.043,42.668,56.511,127.620,25824.905,29374.639,0.469,83.345,79899.109,3195.718,40.120,58.677,75.400,352.235,38269.495,41773.761,0.478
26,86.675,70255.000,2701.855,34.197,50.810,66.218,239.927,33442.000,36941.400,0.475,86.672,57322.218,2204.423,30.631,42.698,56.816,127.620,26961.444,30479.601,0.471,86.678,83187.782,3199.287,37.762,58.922,75.619,352.235,39922.556,43403.199,0.479
27,90.009,73025.200,2704.375,33.902,50.856,66.231,239.927,34823.000,38333.200,0.476,90.006,59595.380,2206.956,30.587,42.722,56.792,127.620,28097.926,31636.960,0.471,90.012,86455.020,3201.795,37.217,58.990,75.670,352.235,41548.074,45029.440,0.480
28,93.343,75902.000,2710.523,33.849,50.836,66.047,239.927,36270.400,39763.200,0.477,93.339,61953.912,2212.356,30.517,42.667,56.597,127.620,29287.371,32797.333,0.473,93.346,89850.088,3208.691,37.181,59.005,75.498,352.235,43253.429,46729.067,0.481
29,96.676,78731.200,2714.606,33.836,50.830,65.883,239.927,37688.600,41174.800,0.478,96.673,64264.452,2215.729,30.467,42.695,56.604,127.620,30417.335,33972.367,0.474,96.680,93197.948,3213.483,37.206,58.965,75.163,352.235,44959.865,48377.233,0.482
30,100.000,81480.800,2715.765,33.820,50.869,66.014,239.927,39056.400,42556.800,0.478,100.000,66555.001,2218.213,30.404,42.774,56.920,127.620,31525.031,35153.650,0.474,100.000,96406.599,3213.316,37.236,58.964,75.109,352.235,46587.769,49959.950,0.482
